,Mean_G,RMS_G,Median_G,Variance_G,Std_G,Skewness_G,Kurtosis_G,Contrast_G,Entropy_G,Energy_G,Homogeneity_G,Correlation_G
109,122.5366363525391,9.640239590401867,126.0,674.8241582659539,25.97737781736166,-0.2739570062184573,0.06224446217440427,6.703362704774605,589.6434589460786,0.01387940349457065,0.06171521180936004,0.5633332031465172
110,126.8395080566406,9.648380566633644,132.0,1176.428099757992,34.2990976522414,-1.250535765116197,1.91073194031081,6.886231227964337,296.5336397058824,0.02033300690509104,0.1674230765357309,0.8743049878465912
111,137.0093841552734,10.60850986554581,158.0,3736.769916210091,61.12912494228991,-0.5736860508676954,-0.9210069438704953,7.628175322813013,389.9195772058824,0.01504027122649113,0.1562974263120519,0.9477883816302478
112,116.6852874755859,9.977419727511984,116.0,878.3777474088129,29.6374382733868,-0.1915535157498585,0.4943445801471156,6.913127163217553,572.7870863970588,0.01242460622882547,0.05783683419334278,0.6745051704582822
113,107.1766967773438,10.04599711852779,113.0,1643.124601002783,40.53547336596407,-0.6847344356715411,0.03197641982985377,7.142451815484087,542.6609221813727,0.01537964257944702,0.1033331715633715,0.8351289109883913
114,136.9646606445312,10.15186503897344,145.0,1287.035067047924,35.87527096828571,-1.684925275439205,3.368016003597141,6.785252730250203,432.5077971813726,0.02018459223642432,0.1334539030668039,0.832044823920006
115,134.8856201171875,9.468095712749278,133.0,885.764322027564,29.76179299080558,0.02948245949217583,0.1102122233520069,6.845880164540386,18.39269301470589,0.03907200240054061,0.404957308835626,0.9896457762156007
116,232.4337005615234,7.883167693620515,249.0,1549.601988661801,39.36498429647599,-2.781838242935655,8.22155141102303,5.495494129103522,924.3154718137255,0.1175432273087564,0.2515410034886733,0.7025433378060991
117,133.2546539306641,9.682312591732588,130.0,659.2920391929802,25.67668279184405,0.4655403063616388,0.1772156021362821,6.677591008035743,40.0125,0.0319749846632859,0.3097459736619897,0.9696981428764493
118,122.8805389404297,10.0118376285373,132.0,2386.785823659739,48.85474207955394,-0.9339050645327318,0.2207216896155653,7.281937796182111,559.2510110294118,0.01729844092822221,0.1491143947640686,0.8831355506933362
119,162.8961944580078,10.50561010260374,171.0,2495.533612226835,49.95531615580903,-0.6240081052091703,-0.4286038374812002,7.471933460843553,508.0278952205883,0.01800712312902299,0.1636367651302561,0.8982788277636296
120,116.730712890625,9.756361231148437,122.0,999.2131900191307,31.6103335955053,-0.7248277316012445,0.3798026343132075,6.921819437263042,217.0174325980392,0.01666882070945495,0.1183803145232712,0.8914789934253423
121,118.4481964111328,10.56257584222956,111.0,940.8896503725555,30.67392460009895,0.609314152356496,-0.4543607764477167,6.722598260172456,182.131556372549,0.02287040810346969,0.1941790200576758,0.9033875344271347
122,118.7644195556641,10.16068187558088,128.0,2152.013822532957,46.38980300166145,-0.5080518031237952,-0.6086829364750548,7.385160941313659,939.3807598039216,0.01034360188529862,0.06502636689462735,0.7822270636288711
123,110.6005859375,10.25063712768321,121.0,2617.660170555115,51.16307428756715,-0.3881903246603866,-0.7048495085700459,7.331806218185879,1085.280208333333,0.0207655846777914,0.1058343776935775,0.7929757113199644
124,228.5311737060547,5.720954845200258,255.0,3639.138218873879,60.32527015168584,-2.438142557851051,4.657967537597034,3.879137820310321,752.1609375,0.468909538382358,0.5827824493580561,0.8969860082635525
125,118.8392181396484,10.08739353960435,123.0,1943.753552879905,44.08802051441985,-0.4865531811897263,-0.18317490176603,7.377942767430981,792.5073682598039,0.01082557766811211,0.07395869468298652,0.7964370383472209
126,124.3042602539062,9.789929131630307,133.0,1741.656876381487,41.73316278909959,-1.124751940207631,1.316415362475865,7.101461425952018,711.3898131127453,0.01645544329979775,0.1239832156688309,0.7961397845689726
