,Mean1,Variance1,Skewness1,Kurtosis1,Contrast1,Entropy1,Energy1,Homo1,Corre1,Mean2,Variance2,Skewness2,Kurtosis2,Contrast2,Entropy2,Energy2,Homo2,Corre2,Mean3,Variance3,Skewness3,Kurtosis3,Contrast3,Entropy3,Energy3,Homo13,Corre3
54,127.4166107177734,73.68604925176189,-0.00114776717033944,-1.20408662531794,7.54578120651873,1153.47025122549,0.01240235661011943,0.09748239327397058,0.893699242457459,127.7232818603516,73.603304838176,-0.004224672939156983,-1.206937610280249,7.468935703842018,1570.412990196078,0.01304864748418849,0.1003626069241303,0.8551218425949612,126.2642364501953,74.28492929578802,0.002128190837776621,-1.206879708557539,7.534388912653414,1127.951225490196,0.01277814123087832,0.1017923056538057,0.8977213999287882
55,127.9403686523438,73.87819761124368,-0.01273072381818326,-1.21096963579993,7.140361891008192,2649.90768995098,0.01216868029469997,0.05640373382174613,0.7574143936288303,128.0234680175781,73.999121573744,-0.02113633367926386,-1.210363842919342,6.881606204976194,3798.690349264705,0.01352996469480558,0.05408811702164893,0.6533916425253176,125.1253356933594,75.34634654346782,-0.000661495592896451,-1.21754280613683,7.180902029389692,2224.96034007353,0.01500126210668919,0.05960240057180261,0.8041829367158521
56,128.1660766601562,73.68442347623665,-0.009840149414292601,-1.211699040522264,6.859213219749173,285.3332414215686,0.02464345834796421,0.1688903500021817,0.9737482958297117,128.0205078125,73.62171650868707,-0.003640573258093581,-1.204163800198434,7.040450844024383,205.6064644607843,0.02274582516718274,0.173049839870808,0.9810666403097579,127.8957214355469,73.53073903153677,-0.01164148918268706,-1.192935230129979,7.020259809463387,226.2479473039216,0.02266222026727677,0.163024211236535,0.9790838905190627
57,128.7179565429688,73.7035200863514,-0.03054954659714245,-1.206541709701199,6.380727138542073,480.5224417892157,0.03307730478272821,0.1845560776008565,0.9558573576463171,128.4777221679688,73.45853042814731,-0.02309667940098549,-1.197561276159403,6.598582154999183,383.8629136029411,0.03043853290585998,0.1851356121700185,0.9644851965758271,126.9911193847656,74.95188691449253,-0.001396485205630472,-1.213434519343517,6.718396465679572,218.7053921568628,0.03043770799759514,0.1830451532403012,0.9805682938378273
58,127.8231964111328,73.66944653763773,-0.01236766088307969,-1.204988222207803,7.140153126259851,4761.614399509804,0.01435725639934598,0.05595676368777629,0.5613958468799537,127.7342987060547,73.70968077635052,-0.01076393047429019,-1.205163522077871,7.156627886941478,4741.585278799021,0.0141846354437232,0.05580780803564907,0.5638299222418293,126.8639221191406,74.13775375366093,-0.0112496401294608,-1.203583495418522,7.302119476359559,3584.837331495098,0.01198844827476503,0.05726818119666842,0.6738550737484026
59,127.8039398193359,73.79631277893164,-0.01202404007007443,-1.200880736801834,7.121922476222385,1047.323023897059,0.01495746115265776,0.08984465260125744,0.9039576514396171,128.0197906494141,73.66977534325792,-0.01201139542045832,-1.198860032219369,6.955740986262436,1466.283348651961,0.01547678768814404,0.0876446193340485,0.8650285242293159,127.1677551269531,74.08324942769593,-0.00832808942359976,-1.201645631300913,7.250590178757205,823.401593137255,0.01462448431256133,0.09613428906494922,0.925076630036637
60,128.5420074462891,73.86002187463609,-0.03184134186988827,-1.213854562208841,6.60125941177422,341.253462009804,0.03861523059515823,0.2623978842825503,0.9687783165620122,128.2499389648438,73.79901025617617,-0.02055281614969596,-1.204703395406235,6.796765538421696,238.6972886029412,0.03377586794302184,0.2621834137966239,0.978133636520097,128.1442413330078,73.80695499705212,-0.001660653898454471,-1.192609765414452,6.794556036350674,181.5055759803922,0.03234820453062284,0.2329876169079869,0.9833560976319685
61,128.5269622802734,73.96707641179614,-0.01393950053273087,-1.205414569253455,6.483795413250482,2774.924249387255,0.01870241934416559,0.06771117270498225,0.7462326335771438,128.5931396484375,73.8649110027711,-0.02069472509291531,-1.210606506855138,6.44840055367823,2824.509727328432,0.01950705561241619,0.06582175810912816,0.7410015695296451,127.4293060302734,74.4132831400746,-0.001653949601268107,-1.207105493041534,7.009546210636166,1159.898146446078,0.01713113003714235,0.0782323438059381,0.8952948665839358
62,127.6114959716797,73.70077923541966,-0.004203860509370995,-1.20599182741716,7.365741830292468,2140.731326593137,0.01126093132144314,0.0625941715775323,0.8029092552813641,127.8952331542969,73.65437046307801,-0.0059995008861495,-1.209171517493467,7.198210044812774,2926.414598651961,0.01267166270184482,0.06239327326091261,0.7304858068935415,124.6802062988281,75.34102762220814,0.001653464853697597,-1.21501176501309,7.171880715274781,2554.07752757353,0.01500582908193434,0.06331718228835749,0.7750303859486704
63,127.7160491943359,73.7427440070743,-0.007696892824297023,-1.206687535927375,7.358469873441278,3072.893581495098,0.009867503117466557,0.05031572011059295,0.7176277432203103,127.8444671630859,73.70969333270679,-0.009668864865848819,-1.205114166167875,7.21609185358375,4066.273805147058,0.01061964331407264,0.05347531653184164,0.6260603882213631,123.5387878417969,76.02663250142831,0.004744336902707931,-1.22092722144107,7.29932039283031,2860.437760416668,0.01740306649518118,0.0608633477390223,0.7526597464191139
64,128.3159027099609,73.73823819434635,-0.01364459186821678,-1.203903186434578,6.621987017523302,182.9930300245099,0.03306585969561553,0.2255891304834534,0.983174940212929,128.3537445068359,73.88239656820018,-0.01206628351000121,-1.21546432822482,6.696442913235199,189.5347886029412,0.03360536793485393,0.2338073091680172,0.9826484506708691,127.8493804931641,73.62817378405431,-0.003725848524365266,-1.196115351108411,7.154644738420273,95.09422487745097,0.02754382080104744,0.2528095080398763,0.9912544238259301
65,127.5479431152344,73.91993891654978,-0.005313224242422467,-1.208982635041906,7.267229338690731,3200.221384803921,0.01189090633352118,0.05215595681356194,0.7073965586160008,127.7714538574219,73.78805592921564,-0.008650768459179928,-1.208190811534649,7.289346338511947,3303.808762254902,0.0117504557155363,0.05498776970309106,0.697019503539453,124.7531433105469,75.27008015351045,0.002472158230410614,-1.212641501974958,7.400232256709387,2309.662821691176,0.012548677028393,0.05705204104622418,0.7962534790774352
66,128.0642547607422,73.63493245696591,-0.0172099487282954,-1.19478177939735,7.03004091385374,4488.043734681372,0.01084850876679534,0.03977274071413235,0.5863700950229408,128.0363006591797,73.56670198618698,-0.01381009782925775,-1.193118414870991,7.023423149450863,4422.625674019608,0.01078818620590699,0.03900880224478799,0.591632374977464,126.2451019287109,74.59270203181305,-0.01190269058243361,-1.200764743440068,7.221371638160697,3228.778186274511,0.01227795396247525,0.04761155253041757,0.7100927079721454
