,Mean,RMS,Median,Variance,Std,Skewness,Kurtosis,Contrast,Entropy,Energy,Homogeneity,Correlation,IDM,Smoothness
0,0.5384835112029431,0.5602410658239445,0.5573721568627451,0.02390555999809918,0.1546142296106642,-1.164489685314608,1.917840597250781,12.99718339606715,466.7776041666668,0.0150719258522545,0.1112399407149772,0.8503344933117721,0.002137836896019662,0.007122284143658978
1,0.5045352595549939,0.5261476824813484,0.5128239215686274,0.0222755556462688,0.1492499770394247,-0.3401227832035685,0.2651528546361392,12.28459689782814,1259.901148897058,0.009354979303318786,0.03853967059472003,0.5664169451644211,0.0007930894663790853,0.01922455443634005
2,0.4735391177188649,0.4828727967464732,0.488521568627451,0.00892684182779985,0.0944819656220162,-0.4390934476796191,-0.147223353710356,11.2616782251481,352.557199754902,0.01618953546700161,0.08258926437501363,0.697508301004222,0.002828526171205208,0.005379595359109172
3,0.492343726609174,0.5442849898665065,0.5199270588235295,0.05384380506257414,0.2320426793987997,-0.5024471200309785,-0.8575074928287991,12.81485646254457,494.8939644607843,0.02106878822823672,0.2088114665692026,0.9293334006179469,0.002016645815342847,0.007551370082621458
4,0.3839880306468291,0.4625051890651994,0.4113682352941176,0.06646424223220578,0.2578065985040061,-0.06847773475108423,-1.177679684394689,12.17687910035277,1258.004473039216,0.1150637060653682,0.1799651363671671,0.854067685202766,0.0007943509513911254,0.01919543376807603
5,0.4300163156127929,0.5030369957192157,0.4381433333333333,0.06813218736901303,0.261021430861554,-0.0798784816145257,-1.423029925804159,13.27354839619909,563.2604013480393,0.02265953824293059,0.2052699935765415,0.93636679624515,0.001772302570176347,0.008590806533751872
6,0.435634683562634,0.4771962495304529,0.4656888235294118,0.03793868304321401,0.1947785487244784,-0.2172926178109751,-0.6771011010581147,13.44748462974814,1864.682904411765,0.01082698654720856,0.06335425397495466,0.6225528432314115,0.0005359998748440739,0.02845265079934189
7,0.5483287808646408,0.5596167133095007,0.580129411764706,0.01250641389082462,0.1118320789882072,-0.7487441457984177,0.7034825207332691,11.98567798628042,13.69345894607843,0.04705075961565529,0.4455906284068852,0.9916019711147281,0.06827612526354887,0.0002089176296017654
8,0.6787035775936351,0.6946788357767075,0.7060235294117647,0.02194013863768232,0.1481220396756753,-0.8613673662559247,0.3288827773796146,12.1636437719932,199.526424632353,0.02528239105772784,0.2172095984005285,0.9299277012667578,0.004987502758445831,0.003044291157637082
9,0.5085572444721298,0.5431128654262978,0.5319784313725491,0.0363411136864784,0.1906334537442954,-0.6186672051690217,-0.2539437006290415,12.68267242711413,940.0958486519608,0.01202171684319021,0.08131563076092774,0.8015523353840711,0.001062604596294847,0.01434461104020445
10,0.4457300995172239,0.5005258340026069,0.4255880392156863,0.05185078888837082,0.2277076829805503,4.513535779688174e-05,-1.130227717549165,13.63507091223076,657.8916207107845,0.01445357757027544,0.121888883767628,0.9025181893664811,0.001517733577490653,0.01003862941224072
11,0.4575958797260359,0.4695904816785318,0.463196862745098,0.0111212313408308,0.105457248877594,-0.8141351341228614,3.415797761743323,11.85723586100755,898.7553462009804,0.01597026972879594,0.06151433602246071,0.3584450690855777,0.00111143296242312,0.01371098184916923
12,0.4827300092929017,0.49467379918171,0.4854192156862745,0.01167390572494181,0.1080458501051373,0.2267880766613997,1.093935812561092,12.06320551417576,35.27228860294118,0.03932013271938279,0.3257777784792577,0.9768572371487468,0.02759917396284695,0.0005381280123601677
13,0.5348958142867744,0.5410385271986557,0.5437847058823528,0.006609155771779254,0.08129671439719599,-0.4652502916809745,0.5616422779111034,11.1774520716195,252.9371170343137,0.01900669465349111,0.09764982566310268,0.7029049615765349,0.003938277575641705,0.003859496356651577
14,0.4945745857328527,0.5164287034324764,0.4672470588235294,0.02209458487612577,0.14864247332484,0.9660064707959506,0.7236175422620197,12.08722590313741,141.3697303921568,0.01977152404105697,0.1769800480005046,0.9508461516729707,0.007024940561637104,0.00215666718818233
15,0.4395603884528665,0.4807440035246578,0.4830952941176471,0.03790146182808131,0.1946829777563547,-0.8397722276038629,0.04659606561669616,12.87070144739382,837.5607077205884,0.03223332615205616,0.1177573329249942,0.830191010920199,0.001192565345765001,0.01278015543584258
